4447	1.099942	1.451071	2
58769	9.814307	0.681441	3
30377	1.834799	0.663554	1
41810	8.457750	1.580280	3
24518	1.343431	0.772671	2
51884	11.996716	0.778663	3
18684	7.559794	0.438508	3
59331	4.061198	1.412658	1
73228	12.401131	0.830803	1
41884	5.747046	1.501239	3
32652	8.504382	0.488035	3
0	2.375664	0.216764	2
69507	8.609541	0.393056	1
14821	2.090836	0.476162	2
9065	3.045451	0.992312	2
47719	7.582957	1.693220	3
14440	0.958714	1.506509	2
6739	0.363735	1.170181	2
62116	4.643529	0.212002	1
67860	7.473118	1.649562	1
11489	0.725124	1.191768	2
50584	9.327588	0.087730	3
43629	13.343101	0.717728	3
44096	7.696458	1.136450	3
44931	6.975982	0.379624	3
45409	2.947172	1.664118	1
2895	0.079354	1.121808	2
9371	4.170722	0.617977	2
34206	12.820524	1.305072	3
36838	6.130858	0.497915	1
82588	14.221950	0.651979	1
49707	5.647299	0.878430	3
60421	6.677251	1.286082	1
27778	9.062297	0.758428	3
58741	0.000000	0.013057	1
28768	8.438200	0.831183	3
34012	4.049422	1.532735	1
67549	8.400329	0.408579	1
40180	10.698581	1.631246	3
35088	10.774829	1.604840	3
10188	1.268453	0.537311	2
7473	0.985925	1.061687	2
12397	1.092464	1.111683	2
65755	8.786116	0.917734	1
74612	13.759451	0.542172	1
35121	8.588215	0.775070	3
21788	9.219482	0.862480	3
32959	8.169816	0.602873	3
70902	11.627347	0.934012	1
68845	11.353462	0.290955	1
22352	10.549285	0.468490	3
46176	4.998932	1.333488	3
36413	10.983440	0.348248	3
9730	0.000000	0.772091	2
57469	9.062544	0.389000	3
35985	9.899187	0.295795	3
8200	1.636015	1.680852	2
40341	10.651140	0.443856	3
29480	11.051120	0.684350	3
65652	4.695391	0.180355	1
21499	7.548245	1.139317	3
29255	9.351650	0.171097	3
12845	2.401777	0.265603	2
20346	6.489390	1.429068	2
80966	18.947552	0.438637	1
7759	0.000000	0.262898	2
6697	5.555338	0.021754	2
38635	12.527004	1.028820	3
67779	3.098447	0.223353	1
38552	3.684194	1.288316	1
33716	2.680161	1.395060	1
28258	11.034904	0.273084	3
67948	10.482709	1.380739	1
7895	0.000000	1.279047	2
29930	10.434461	0.745208	3
68388	4.705958	1.593604	1
43003	2.355345	0.587957	1
10138	4.838606	0.628401	2
3359	2.166826	0.673895	2
63315	5.026390	0.881700	1
82574	17.046258	0.777971	1
73993	13.406118	1.258085	1
71548	12.769608	1.625073	1
10685	3.010258	1.017595	2
29875	0.000000	0.438915	1
72947	11.875981	1.501932	1
8886	0.947109	1.033289	2
7466	3.436067	1.095909	2
6429	1.955067	1.480756	2
75192	9.258869	0.453878	1
45378	3.110239	1.226712	1
15682	3.312254	1.536128	2
32209	2.739147	0.875295	1
4677	1.057353	0.223118	2
12973	2.743397	0.072295	2
13509	3.105027	0.420582	2
39372	11.984589	1.177135	3
11499	1.283055	0.571694	2
50633	9.482761	0.047649	3
65214	8.387375	0.387872	1
36108	10.207403	0.526875	3
22675	1.939566	0.722257	2
16154	4.565881	1.696851	2
41353	9.618776	1.350092	3
26367	2.637929	1.070473	1
30386	4.467882	0.473675	1
4811	2.365007	0.274235	2
5276	0.398168	0.890004	2
17153	6.905826	1.586771	2
8922	2.939255	0.347830	2
67628	8.480448	0.300340	1
63418	1.053707	1.514093	1
4783	2.975618	0.505433	2
13878	0.000000	1.349945	2
10078	3.579160	0.274865	2
30783	5.333050	1.258575	1
42982	12.074715	0.937947	3
35919	11.202247	1.625903	3
41450	10.014829	1.018439	3
42570	8.410036	0.070848	3
69528	7.389899	0.113351	1
8408	3.293719	0.686760	2
7878	3.913649	1.164372	2
43270	3.171371	1.006572	1
16190	9.286338	0.155110	3
28998	13.061348	1.019684	3
10059	5.125869	0.253129	2
22357	0.791973	1.081370	1
12867	5.239586	1.543073	2
10606	0.000000	1.248201	2
35607	13.397811	0.475192	3
15398	0.000000	0.528758	2
22729	7.744118	0.935627	3
34541	8.057978	1.306750	3
41527	13.002679	0.327610	3
38701	8.441410	0.751289	3
39274	12.195476	1.241063	3
9180	5.485100	1.340428	2
67643	5.610573	1.206096	1
21915	8.846549	0.218963	3
47254	9.819799	0.483037	3
40231	1.967218	0.696596	1
10075	7.258942	1.247546	2
40247	3.305656	0.936595	1
48595	12.297963	0.422908	3
69727	10.156680	1.485375	1
45837	8.413042	1.600352	3
22935	8.544272	1.349109	3
45352	3.287237	1.635080	1
11447	8.746057	0.644910	3
55196	4.306550	0.226332	1
42458	9.275927	0.692861	3
55978	3.269945	0.570206	1
24840	1.866531	0.872624	1
27158	1.597141	1.155873	1
68431	13.331609	1.086573	1
45873	2.306298	1.588806	1
12578	2.117456	0.434491	2
40650	0.133810	1.678553	1
34215	10.401458	0.769113	3
72852	10.464026	0.976704	1
28784	12.448189	1.030339	3
63963	5.947504	1.300988	1
4781	5.665663	0.137947	2
18714	11.471923	0.640165	3
39560	8.281106	0.172368	3
24997	13.166982	0.364325	3
12592	4.531021	1.472048	2
71503	12.640047	1.444377	1
17019	0.000000	1.024714	2
28387	9.405132	0.035480	3
28974	14.276848	1.205647	3
41069	10.302286	1.292368	3
59025	0.265070	1.101334	1
38216	3.875737	0.989439	1
13908	9.909169	0.043307	3
28917	12.321981	1.115494	3
15799	2.993847	0.969257	2
54165	16.494897	0.788383	3
4256	0.000000	1.168611	2
17920	9.351125	1.402482	3
46891	11.406318	1.064845	3
14664	4.934021	1.662731	2
34713	2.446938	1.261555	1
55649	3.211798	0.982327	1
69092	8.510792	0.706894	1
64671	11.581258	1.000892	1
8043	2.508924	1.531554	2
6976	5.839929	1.576036	2
39429	1.691722	1.013266	1
39924	9.434919	1.519237	3
33572	11.473338	1.180841	3
12495	0.000000	1.341506	2
62595	9.731471	0.034901	1
8814	9.656038	0.754085	2
30525	3.109375	0.769868	1
9493	5.763509	0.796506	2
32730	9.452800	0.258438	3
12205	4.117992	0.455647	2
47181	8.242537	0.433261	3
44196	10.926629	1.318218	3
31413	10.929008	0.656319	3
11316	0.946769	0.562647	2
18226	11.078145	0.187961	3
8833	2.577971	0.842912	2
37940	10.879465	0.762855	3
41976	10.487471	0.637732	3
69800	13.359737	0.455378	1
14549	0.000000	0.618194	2
7646	3.186330	1.468995	2
52495	10.682962	0.624255	3
71558	10.585643	1.137001	1
4671	2.678860	0.653628	2
43103	2.186355	1.459430	1
61836	2.981652	1.394744	1
30082	4.447731	0.793664	1
16046	10.127340	0.107550	3
28335	9.770739	0.593718	3
33276	3.843774	1.144231	1
53239	9.112250	0.738003	3
23682	2.640908	0.866445	1
72534	9.196822	0.753885	1
1978	2.670090	1.431824	2
31317	9.641305	0.352095	3
38844	11.105832	1.365288	3
57628	2.984497	0.131534	1
8955	3.970124	0.893626	2
13536	0.000000	1.406313	2
68741	6.838038	0.295300	1
84414	8.418418	0.935354	1
44862	9.505916	1.441705	3
22561	10.690457	1.213350	3
20131	11.468215	0.867167	3
39053	4.372335	0.489157	1
26331	11.581640	1.222523	3
8328	1.664298	1.201389	2
32772	15.370419	1.095865	3
5712	2.531761	1.226585	2
49612	9.177347	1.126835	3
42540	11.735411	1.264958	3
29490	3.069061	1.571968	1
66805	7.810887	0.070205	1
49454	2.606615	1.147314	1
62572	1.670679	1.203100	1
21508	4.413296	1.042560	2
79486	11.239180	0.482534	1
24120	3.387535	1.573048	1
21874	10.996673	0.411147	3
43759	9.533373	0.094937	3
42492	12.910721	0.135653	3
73655	15.127988	0.695911	1
69104	7.611517	1.114908	1
68014	9.647530	1.064335	1
5994	4.720301	0.249635	2
61614	9.862329	0.929748	1
38475	10.609657	0.337618	3
46215	6.108465	1.183742	1
29641	8.466199	0.864677	3
6484	1.672257	0.709978	2
56719	0.000000	0.631145	1
44737	10.889200	0.825021	3
64451	7.184282	1.589888	1
3630	9.563741	0.851503	2
5246	5.587664	0.717530	2
5180	2.945381	1.080129	2
10380	2.817265	0.242039	2
32385	8.915372	1.067237	3
41449	4.723522	1.168940	1
24448	2.825479	0.059272	1
68854	10.003427	1.250095	1
1083	0.658419	1.190709	2
48582	0.061189	1.608503	1
23421	6.915969	0.612178	3
5230	2.459551	0.562368	2
16582	0.000000	0.371686	2
33170	13.629306	0.340781	3
16907	1.906837	1.412031	2
49462	2.016371	1.643934	1
25885	9.466512	0.527667	3
52604	2.502125	0.798611	1
10821	1.195900	0.793032	2
39759	12.558333	1.004856	3
53502	2.395405	0.221831	1
57353	4.448333	0.671184	1
30381	11.033096	1.135365	3
71568	12.293384	0.808492	1
73840	10.923522	0.421055	1
74145	9.749899	1.250752	1
8852	5.001973	0.024493	2
59509	7.585762	0.759905	1
76104	11.471915	0.849141	1
26730	12.313985	1.093966	3
68926	11.059427	1.452686	1
48967	11.925939	0.562963	3
36925	12.718730	1.698397	3
67141	12.432961	1.645413	1
42714	7.595418	1.006074	3
72661	12.246924	0.043921	1
34976	9.655311	0.302002	3
3656	2.842078	0.167549	2
53425	6.788296	0.885354	3
75039	7.728490	1.634116	1
46296	4.867749	0.117657	1
32241	9.372261	0.117781	3
31851	7.732091	1.382637	3
46499	12.414113	1.445355	3
25799	13.264558	0.740186	3
55636	14.610218	1.298708	3
7107	2.161768	0.960577	2
11027	0.000000	0.375745	2
81	0.000000	1.659057	2
32178	12.337966	0.081492	3
14990	8.074965	0.555024	2
10587	0.745506	1.102442	2
60769	11.071492	1.644740	1
0	3.536327	1.437829	2
22630	2.165529	0.030295	1
57640	2.859219	0.507414	1
3063	5.030629	1.361618	2
52073	8.744409	1.354246	3
65778	11.760515	0.242553	1
41660	13.626860	1.523309	3
44988	11.261329	1.236529	3
39021	10.018288	0.926589	3
34137	8.347385	1.302696	3
28102	9.260307	0.291680	3
75374	8.229667	1.070385	1
46687	2.795432	1.123675	1
65145	8.765633	0.263259	1
5819	0.000000	1.530120	2
41409	11.962467	0.834148	3
17218	10.102718	0.903363	3
69115	9.423878	0.783595	1
3362	7.971294	1.696595	2
8032	3.524465	0.941969	2
0	2.110847	0.260632	2
7384	2.091689	1.216933	2
46919	11.243917	0.558644	3
6175	0.000000	1.135737	2
9629	0.000000	0.212295	2
72153	12.431869	1.534934	1
23622	3.990796	1.607567	1
5527	3.650870	1.500058	2
65664	8.956283	0.569679	1
13604	5.179610	1.498855	2
7482	8.471953	0.654428	2
30516	9.029677	1.271367	3
36321	10.176797	1.386818	3
34855	9.853308	0.908360	3
11096	6.869802	1.660159	2
8695	0.487640	0.190010	2
7671	7.054696	0.876314	2
10204	8.437652	0.051008	2
34622	7.097506	0.584174	3
53390	3.482764	1.332670	1
68069	11.413659	1.565432	1
26154	8.899913	0.620605	3
18867	7.713056	1.029510	3
62711	4.247279	1.409833	1
5348	4.853499	1.328486	2
25602	9.650762	0.552243	3
13316	0.000000	0.137420	2
6045	0.073746	1.437711	2
21846	9.430528	0.531774	3
2828	0.000000	0.011833	2
18800	9.673566	0.547754	3
52207	1.835003	0.955719	1
15170	12.555163	1.435089	3
17204	1.406814	0.129720	2
73980	13.191285	0.690918	1
22708	10.074806	0.142250	3
47114	4.701995	0.414470	1
30381	4.476337	1.176019	1
43129	8.780537	0.029861	3
2272	0.000000	1.483905	2
5974	3.725581	0.765649	2
29612	2.948629	1.637101	1
11535	0.279397	0.844133	2
13838	10.233453	1.380669	2
757	1.834040	0.697481	2
49743	11.962536	1.587024	3
51940	2.218594	1.588000	1
13383	5.671008	1.245087	2
14280	6.674457	1.304931	2
7722	6.648599	0.801921	2
44891	1.840179	0.005687	1
31630	1.547004	1.255696	1
10039	0.000000	1.599772	2
10531	1.346530	1.443475	2
12566	2.005409	0.829374	2
29777	4.418222	0.506319	1
45030	8.922737	0.792291	3
6184	5.069266	0.104587	2
46466	8.570245	0.753897	3
71998	8.033737	0.706079	1
17238	0.000000	1.441567	2
10059	5.260548	0.633775	2
42070	10.013723	0.452948	3
71700	10.247745	0.999736	1
22483	7.632299	1.212730	3
46139	6.864513	0.831510	3
36164	12.020305	0.389875	3
19982	3.701604	1.266837	2
20568	3.519540	1.097446	2
6716	0.000000	0.760598	2
37847	12.257857	1.198986	3
30863	10.785762	0.015359	3
8569	3.268032	1.330598	2
59001	3.499927	1.167448	1
17700	9.165168	1.100313	3
9641	7.127662	0.334527	2
19938	9.559836	1.171176	3
24351	6.390075	1.546363	3
64469	9.480099	1.514858	1
64329	1.950723	0.555365	1
11646	0.879198	0.269998	2
34560	2.581397	1.676781	1
45641	7.691968	0.941756	1
13048	3.699441	1.381663	2
8045	11.618446	0.015232	3
34178	12.909091	0.865777	3
50909	9.276473	0.013958	3
30489	13.483905	0.074443	3
12796	7.906426	0.428067	2
30395	2.899855	1.439013	1
9884	2.292651	1.573680	2
39558	5.822386	1.103526	1
34214	8.028930	0.728286	3
4530	0.000000	1.078448	2
7152	2.889766	0.815680	2
66559	9.748024	1.130701	1
12428	0.000000	1.328248	2
31939	14.135617	1.275622	3
13354	2.159039	0.936826	2
6739	3.912473	0.022195	2
39477	10.057103	0.305010	3
68381	8.035836	0.049881	1
74365	14.948332	0.017251	1
10535	7.621778	1.167096	2
19858	12.505156	1.090070	3
11643	2.672209	1.215369	2
15381	10.569876	1.470908	3
37813	8.368814	1.472539	3
54712	4.476363	0.998489	1
43626	11.074386	0.701657	3
13003	5.214252	1.686883	2
15715	0.000000	0.608987	2
60057	11.251058	0.908936	3
79583	12.188221	0.792802	1
11544	2.341190	0.279569	2
78640	14.624313	1.071021	1
43184	2.531545	0.935837	1
22126	8.521083	1.305952	3
13006	3.124381	0.135700	2
24549	7.678759	0.574899	3
78216	5.192742	1.622506	1
39392	11.223098	0.128902	3
42613	8.087201	0.237367	3
50019	1.435752	0.424727	1
7013	1.625129	0.432231	2
10387	0.000000	0.389800	2
35104	6.287700	1.215450	3
38379	10.825785	1.475161	3
23928	2.953092	0.369818	1
26373	11.858550	1.252755	3
7237	4.258559	1.552152	2
14947	1.202025	0.098276	2
31915	12.799063	1.170725	3
52215	10.939885	0.657767	3
38687	12.513812	1.263841	3
12214	3.036673	0.928538	2
54685	3.098497	0.778799	1
67572	15.371286	1.535103	1
11898	2.898563	0.340342	2
12179	5.924410	0.065850	2
10199	2.861250	0.186305	2
47066	11.845479	0.719046	3
6902	0.000000	0.221384	2
11035	9.697109	1.086906	2
72669	8.716647	1.674061	1
34067	7.918135	1.221177	3
71599	4.209318	1.403046	1
36806	1.424267	1.588371	1
33133	10.217991	1.052824	3
25101	9.906173	1.621956	3
13441	2.575513	1.032482	2
30355	2.161760	0.949648	1
69847	7.055939	1.634870	1
13079	0.210488	0.688124	2
68973	10.684276	1.154641	1
15178	3.077934	1.162882	2
34716	9.852475	0.968192	3
36151	7.550280	0.638711	3
39994	2.667510	1.231871	1
35759	9.033258	0.077701	3
26418	0.919976	0.557507	1
39612	6.582383	0.992988	3
21615	10.246138	1.661375	3
68057	9.058758	0.886358	1
34431	7.495210	1.477682	1
20092	5.691784	1.165336	3
11613	3.212721	0.997601	2
2644	0.298251	1.646323	2
61168	9.079472	0.541924	1
70212	10.443349	0.448034	1
37492	3.657031	0.525473	1
13508	3.629447	0.261417	2
32998	10.292588	0.644724	3
80913	10.484972	0.279691	1
64799	15.098816	1.351522	1
25915	9.712420	1.107860	3
35641	11.956904	1.697569	3
19164	4.906365	0.937975	2
5921	7.800444	1.502153	2
65918	5.818085	1.330963	1
18706	9.761614	0.175890	3
45784	1.179629	1.151852	1
25916	11.766048	0.377767	3
7899	5.961890	1.007247	2
13643	3.623930	0.357796	2
13877	10.206115	0.205266	3
42351	9.394203	0.461717	3
55575	8.940056	0.676331	3
38923	9.711790	1.204931	3
11586	3.836517	0.340131	2
18582	7.171368	0.496707	2
17379	8.134319	0.320388	3
69764	13.245937	0.923590	1
4579	2.394289	0.795507	2
14879	2.794001	0.380717	2
26868	2.757926	0.634446	1
48273	2.031961	1.383079	1
5228	5.315248	0.309358	2
51439	10.674743	0.117664	3
34746	2.146460	0.924162	1
5575	4.216567	0.270220	2
70663	4.741475	1.174294	1
8266	6.915417	1.632409	2
30988	8.299679	1.077233	3
10145	3.403793	0.486081	2
54310	0.889536	1.385234	1
4304	1.954646	1.433997	2
35894	2.203043	0.788839	1
10164	4.614511	0.466087	2
16276	5.764090	0.069791	2
41845	12.252485	0.926577	3
38003	10.056676	0.028329	3
43522	1.129359	1.249227	1
68613	12.782557	0.168758	1
20593	11.596552	0.833197	3
69964	9.325929	0.550842	1
70639	10.841331	0.946433	1
41842	0.640038	1.523480	1
48300	1.029795	0.866478	1
22054	5.822127	1.433864	1
8314	0.378707	0.045580	2
16866	3.758740	0.176082	2
61622	6.554797	0.658616	1
15444	9.609010	0.228855	3
9679	8.533701	0.998402	2
33969	10.283555	0.299322	3
33484	7.950304	0.281721	3
5618	0.000000	0.170803	2
28924	12.701838	1.431532	3
57781	2.858054	0.743619	1
34106	9.158250	1.415541	3
27012	7.807253	1.113565	3
31878	8.736706	0.325255	3
38476	10.015696	1.206776	3
13420	3.302571	1.542850	2
9738	3.104601	1.479774	2
37682	6.107367	0.872341	1
4428	6.247073	1.288648	2
59372	4.268121	1.415926	1
7936	1.714763	1.242036	2
73391	7.736426	0.598548	1
42636	10.870789	1.073486	3
44822	9.265877	1.381656	3
13459	0.948643	0.691192	2
33781	1.377274	1.382814	1
4554	4.425873	0.876837	2
14853	3.181614	0.388088	2
46020	5.441987	0.079219	1
24544	11.874615	0.396856	3
6272	0.000000	0.869099	2
63273	5.386164	0.858666	1
40995	13.985159	0.160078	3
8402	7.017462	0.537468	2
67626	6.982407	0.708117	1
66314	9.637397	1.169084	1
38498	12.643428	1.421323	3
0	6.135095	0.308310	2
30973	12.268200	0.933810	3
9970	4.340263	0.391028	2
16326	2.696614	1.197008	2
8135	3.846558	0.243752	2
55868	6.215690	0.941048	3
2966	1.245420	0.307416	2
6717	0.235335	1.316656	2
56473	4.599330	1.371110	1
36638	2.582235	0.295386	1
58299	2.715146	1.552991	1
28054	8.650358	0.967995	3
43917	2.180819	0.607098	1
68305	9.270801	0.997999	1
36314	13.399587	0.213927	3
5400	2.137375	1.495602	2
71529	12.471478	0.952120	1
35625	12.676132	0.611212	3
16432	13.982155	0.546419	3
75115	17.707993	1.599333	1
33462	2.504711	0.149357	1
66938	11.878174	0.769002	1
11377	0.476097	1.150683	2
24415	0.989304	1.489624	2
65937	10.770321	1.657789	1
60820	10.858831	0.478341	1
6925	6.482170	0.886741	2
38329	7.599592	1.297705	3
15995	0.705081	1.145246	2
55997	8.606483	0.647757	3
46109	9.085214	1.579513	3
34649	12.606738	1.515017	3
37316	3.222591	0.650242	1
33558	13.394478	0.593134	3
17757	2.444759	1.538686	2
80283	12.416860	1.309120	1
16246	0.000000	1.297287	2
76014	10.220030	0.418804	1
36709	12.181737	1.332947	3
64251	7.119850	0.155586	1
10324	4.126152	0.653166	2
51929	0.497582	1.333416	1
10273	1.055445	1.314863	2
16284	2.016429	0.943035	2
13091	4.782203	1.598913	2
35972	9.023813	0.196273	3
6680	2.399668	0.795384	2
8109	1.196518	1.244706	2
25273	10.138343	1.476394	3
53905	10.614596	1.548640	3
33700	7.477553	0.305145	3
75561	10.493829	0.281503	1
39274	3.970665	0.683016	1
66570	11.462853	1.009856	1
10055	0.000000	0.972248	2
14610	3.163107	0.954505	2
37207	11.644601	0.305806	3
26976	12.067347	1.529114	3
75114	10.664965	0.928883	1
40854	2.627978	1.419678	1
10168	2.569307	0.965338	2
11478	8.727717	0.865564	3
33448	7.028588	1.033278	3
43409	10.761937	1.125286	3
12493	6.100984	0.605041	2
39432	10.240362	1.417362	3
76267	9.748373	1.623910	1
6122	0.589437	1.428590	2
43817	11.337725	0.877990	3
5215	4.413046	1.123133	2
36278	8.974081	0.030552	3
69497	11.267487	1.423562	1
4468	4.460118	1.572073	2
37596	1.781458	1.473551	1
54754	2.411572	1.443431	1
29628	5.340746	1.156778	3
73933	8.946377	0.713667	1
5203	3.329039	1.539543	2
34988	4.564238	0.037268	1
5767	3.756701	1.118317	2
30680	8.983688	1.521403	3
32991	4.321138	1.136644	1
16662	0.138254	0.081256	2
36064	3.143587	1.289595	1
71371	10.976155	1.508667	1
26299	9.827223	0.671919	3
11799	5.465856	1.429358	2
24168	12.360710	1.276451	3
80376	16.041269	1.453150	1
55472	3.127202	0.136057	1
39039	10.767984	0.114259	3
30789	10.052633	1.686209	3
9643	0.000000	0.857885	2
12290	3.426732	1.221019	2
55113	2.494997	1.409222	1
12614	4.874886	1.543898	2
33136	11.701589	0.131222	3
23708	7.509963	0.463799	3
42343	4.820125	0.958598	3
20329	5.941491	0.903636	2
47311	1.362649	0.796989	1
13366	2.019154	0.043515	2
25113	9.534526	1.635161	3
14441	4.592357	1.426342	2
49062	10.267873	0.825106	3
37526	11.226930	1.573429	3
39453	11.467709	0.876144	3
8937	4.085433	0.472768	2
45532	9.046149	0.659835	3
42059	11.295998	1.449658	3
73188	6.823103	0.990590	1
15445	0.000000	0.500416	2
13946	5.037065	0.612556	2
37304	12.379014	0.919636	3
9846	0.000000	0.701003	2
7018	0.666058	1.188545	2
6293	4.732662	0.008925	2
10321	5.004723	1.405358	2
5399	2.264218	0.625712	2
11455	2.123899	1.113836	2
53491	5.140172	1.369488	1
16125	5.383017	0.635100	2
17861	3.846989	0.505744	2
38384	2.119460	1.288687	1
5315	6.498521	1.173054	2
66907	2.990856	1.548948	1
33143	1.627439	0.643663	1
